CustomerID,Recency,Frequency,Monetary,Log_Frequency,Log_Monetary,Recency_scaled,Frequency_scaled,Monetary_scaled
14037,84,2,147.20000000000002,1.0986122886681098,4.998562712861987,-0.12395633491214335,-0.22168091388893896,-1.1498466739559783
14038,52,2,1086.42,1.0986122886681098,6.991563197038542,-0.52594941187567,-0.22168091388893896,0.48101231073381734
14040,2,10,2734.46,2.3978952727983707,7.914054890841679,-1.1540635946311806,1.8520068196172763,1.2358811023297944
14041,174,1,141.41,0.6931471805599453,4.958710221231336,1.0066491940477755,-0.8688132409635588,-1.1824577016773161
14044,11,3,535.71,1.3862943611198906,6.285457911392284,-1.0410030417351888,0.23746677916904627,-0.09678892834061341
14045,17,4,1659.75,1.6094379124341003,7.415024586545351,-0.9656293398045274,0.5936093984622887,0.8275279374130253
14046,192,1,154.99,0.6931471805599453,5.049791902630777,1.2327702998397594,-0.8688132409635588,-1.1079261701346612
14047,107,3,635.92,1.3862943611198906,6.456644058988226,0.16497618915539147,0.23746677916904627,0.04329155286239186
14048,213,1,409.93,0.6931471805599453,6.018422883689063,1.4965782565970738,-0.8688132409635588,-0.3153019079481521
14049,66,3,3244.74,1.3862943611198906,8.085098646283603,-0.3500774407041271,0.23746677916904627,1.3758450649842233
14050,14,1,485.98,0.6931471805599453,6.188223054477479,-1.003316190769858,-0.8688132409635588,-0.1763555623096239
14051,21,15,8687.44,2.772588722239781,9.069748685458544,-0.9153802051840866,2.4500268194342567,2.1815776154341986
14053,32,2,260.25,1.0986122886681098,5.565477803279021,-0.7771950849778743,-0.22168091388893896,-0.6859438419680344
14055,14,1,725.6400000000001,0.6931471805599453,6.588431169193958,-1.003316190769858,-0.8688132409635588,0.1511320649203325
14056,15,17,5333.97,2.8903717578961645,8.582038540477306,-0.9907539071147479,2.6380114534508907,1.782487661276138
14057,8,13,4805.68,2.6390573296152584,8.477761896092087,-1.0786898927005193,2.2369074187296953,1.6971587796531105
14059,174,1,183.6,0.6931471805599453,5.218191322068752,1.0066491940477755,-0.8688132409635588,-0.9701260499703965
14060,16,14,4102.78,2.70805020110221,8.319663779175922,-0.9781916234596376,2.3470217456695135,1.5677881465386914
14062,20,9,7801.79,2.302585092994046,8.962236641028733,-0.9279424888391967,1.6998894185948943,2.093601227564344
14064,21,4,1097.03,1.6094379124341003,7.001272944100597,-0.9153802051840866,0.5936093984622887,0.48895773190202146
14066,174,1,152.55,0.6931471805599453,5.034026246886832,1.0066491940477755,-0.8688132409635588,-1.1208271009290471
14067,4,1,224.67,0.6931471805599453,5.419073755183819,-1.12893902732096,-0.8688132409635588,-0.8057452966724807
14068,228,1,265.85,0.6931471805599453,5.586686702779954,1.685012511423727,-0.8688132409635588,-0.668588741163445
14071,168,2,356.81,1.0986122886681098,5.8800021192586875,0.9312754921171142,-0.22168091388893896,-0.42857069495107086
14075,169,1,307.92,0.6931471805599453,5.733082343701063,0.9438377757722245,-0.8688132409635588,-0.5487941659934064
14076,37,1,118.67,0.6931471805599453,4.784737954585425,-0.7143836667023232,-0.8688132409635588,-1.324818045490057
14077,90,3,310.4,1.3862943611198906,5.741078259399898,-0.04858263298148209,0.23746677916904627,-0.5422511615828202
14078,9,6,1049.37,1.9459101490553132,6.956897762032364,-1.066127609045409,1.1306273985970903,0.45264581680325316
14079,32,1,375.1,0.6931471805599453,5.929855065476291,-0.7771950849778743,-0.8688132409635588,-0.38777636203557864
14081,210,2,921.62,1.0986122886681098,6.827217448755657,1.458891405631743,-0.22168091388893896,0.3465292826007607
14082,272,1,182.25,0.6931471805599453,5.2108513407667605,2.237752992248576,-0.8688132409635588,-0.9761323076451176
14083,34,7,533.39,2.0794415416798357,6.281125909472503,-0.7520705176676539,1.3437467993016512,-0.10033377657756103
14085,49,12,3220.94,2.5649493574615367,8.0777389415896,-0.5636362628410007,2.118629264788455,1.369822667789554
14088,36,7,25507.89,2.0794415416798357,10.146782297841069,-0.7269459503574334,1.3437467993016512,3.0629070267979266
14090,232,1,76.32000000000001,0.6931471805599453,4.34795265434013,1.7352616460441679,-0.8688132409635588,-1.6822365393344194
14092,7,10,2745.42,2.3978952727983707,7.91805352437738,-1.0912521763556295,1.8520068196172763,1.2391531574446604
14096,6,2,97.42999999999999,1.0986122886681098,4.58934563564112,-1.1038144600107398,-0.22168091388893896,-1.484706275031232
14099,28,8,2309.92,2.1972245773362196,7.7454009926263,-0.827444219598315,1.531731433318286,1.0978727438816775
14100,45,1,191.95000000000002,0.6931471805599453,5.262431087983628,-0.6138853974614416,-0.8688132409635588,-0.9339249450054582
14101,50,5,4944.389999999999,1.791759469228055,8.506211108489904,-0.5510739791858905,0.884599106243666,1.7204385801422195
14104,62,2,216.20999999999998,1.0986122886681098,5.380864627515602,-0.40032657532456795,-0.22168091388893896,-0.8370115706396025
14105,147,1,1266.23,0.6931471805599453,7.144588695022355,0.6674675353597999,-0.8688132409635588,0.6062320536565808
14107,4,6,2461.94,1.9459101490553132,7.809111037287884,-1.12893902732096,1.1306273985970903,1.1500062479004989
14108,9,1,291.33,0.6931471805599453,5.677883301130512,-1.066127609045409,-0.8688132409635588,-0.593963173847236
14110,27,5,3259.62,1.791759469228055,8.089672640327139,-0.8400065032534253,0.884599106243666,1.379587933759742
14111,3,3,295.5,1.3862943611198906,5.69204721843778,-1.1415013109760703,0.23746677916904627,-0.5823729349173614
14112,38,4,1900.82,1.6094379124341003,7.550566601402976,-0.701821383047213,0.5936093984622887,0.9384410628681088
14113,262,1,433.5,0.6931471805599453,6.074195944705447,2.112130155697474,-0.8688132409635588,-0.26966318463404215
14114,181,2,386.53,1.0986122886681098,5.959793265151517,1.094585179633547,-0.22168091388893896,-0.363278133202507
14116,0,2,628.87,1.0986122886681098,6.445513448886302,-1.1791881619414009,-0.22168091388893896,0.03418344895879416
14117,51,1,90.0,0.6931471805599453,4.51085950651685,-0.5385116955307803,-0.8688132409635588,-1.5489309502744621
14127,30,3,709.71,1.3862943611198906,6.566264470368445,-0.8023196522880947,0.23746677916904627,0.13299320332570647
14128,163,1,305.54,0.6931471805599453,5.725348252570762,0.8684640738415632,-0.8688132409635588,-0.5551229211083214
14129,3,3,726.23,1.3862943611198906,6.5892427961377535,-1.1415013109760703,0.23746677916904627,0.1517962138274772
14130,227,1,480.91,0.6931471805599453,6.177757374624178,1.6724502277686168,-0.8688132409635588,-0.18491955823193093
14132,21,5,1552.46,1.791759469228055,7.348239980191342,-0.9153802051840866,0.884599106243666,0.7728785400966933
14133,37,3,605.64,1.3862943611198906,6.4079355343926805,-0.7143836667023232,0.23746677916904627,0.003433692516487565
14135,13,10,3190.32,2.3978952727983707,8.068189903293582,-1.0158784744249683,1.8520068196172763,1.3620087535312038
14141,13,1,285.16,0.6931471805599453,5.656551094950762,-1.0158784744249683,-0.8688132409635588,-0.6114191756835197
14142,281,1,311.81,0.6931471805599453,5.745595977469612,2.350813545144568,-0.8688132409635588,-0.5385543430608055
14143,41,1,115.8,0.6931471805599453,4.760463070394127,-0.6641345320818823,-0.8688132409635588,-1.344682021088658
14145,64,3,2851.2,1.3862943611198906,7.955845905302667,-0.37520200801434755,0.23746677916904627,1.2700784103355487
14146,162,2,1903.73,1.0986122886681098,7.552095545232367,0.855901790186453,-0.22168091388893896,0.9396921873916829
14147,193,1,182.8,0.6931471805599453,5.213848209921586,1.2453325834948694,-0.8688132409635588,-0.973679989632206
14148,141,1,157.2,0.6931471805599453,5.063860055333554,0.5920938334291386,-0.8688132409635588,-1.0964142947410178
14149,128,1,446.62,0.6931471805599453,6.103944658191983,0.42878414591270586,-0.8688132409635588,-0.24532001108357246
14150,267,1,306.18,0.6931471805599453,5.727433894987482,2.174941573973025,-0.8688132409635588,-0.5534162538489991
14152,142,1,314.51,0.6931471805599453,5.754190377200047,0.6046561170842488,-0.8688132409635588,-0.5315216031645146
14154,147,2,1345.62,1.0986122886681098,7.205353028221294,0.6674675353597999,-0.22168091388893896,0.6559551016603141
14155,174,1,118.75,0.6931471805599453,4.785406236291025,1.0066491940477755,-0.8688132409635588,-1.3242711950339057
14156,1,41,98238.79,3.7376696182833684,11.495166605756534,-1.1666258782862908,3.9903197659369205,4.1662808999293395
14157,193,1,269.18,0.6931471805599453,5.599088403541535,1.2453325834948694,-0.8688132409635588,-0.6584405122628302
14159,3,7,2732.73,2.0794415416798357,7.913422256006283,-1.1415013109760703,1.3437467993016512,1.2353634214694407
14161,123,3,1097.6200000000001,1.3862943611198906,7.001810125730978,0.3659727276371548,0.23746677916904627,0.48939730404225595
14162,81,2,289.36,1.0986122886681098,5.67112153241664,-0.16164318587747398,-0.22168091388893896,-0.5994962840230565
14163,60,3,1659.39,1.3862943611198906,7.414807793515601,-0.4254511426347884,0.23746677916904627,0.8273505371247706
14165,183,1,120.44,0.6931471805599453,4.79942031364732,1.1197097469437673,-0.8688132409635588,-1.3128035691351119
14167,73,3,389.85,1.3862943611198906,5.968323854666339,-0.2621414551183556,0.23746677916904627,-0.3562976087794553
14171,6,1,363.79,0.6931471805599453,5.899321845543751,-1.1038144600107398,-0.8688132409635588,-0.4127614919709916
14173,127,1,114.04,0.6931471805599453,4.745279893972737,0.41622186225759567,-0.8688132409635588,-1.3571063129438528
14175,79,2,1205.99,1.0986122886681098,7.095884936059068,-0.1867677531876944,-0.22168091388893896,0.5663780929957234
14176,205,4,576.9000000000001,1.6094379124341003,6.359400843323733,1.396079987356192,0.5936093984622887,-0.03628192101565912
14177,3,3,299.46,1.3862943611198906,5.705314633634278,-1.1415013109760703,0.23746677916904627,-0.5715162976768754
14178,6,3,477.29,1.3862943611198906,6.170217243087384,-1.1038144600107398,0.23746677916904627,-0.19108959750696067
14180,14,21,4110.12,3.091042453358316,8.321450776449966,-1.003316190769858,2.958286839749882,1.569250434472452
14185,239,1,197.65,0.6931471805599453,5.291544482260608,1.8231976316299394,-0.8688132409635588,-0.9101016489207875
14188,17,4,1383.46,1.6094379124341003,7.233065450897158,-0.9656293398045274,0.5936093984622887,0.678631992041064
14189,4,11,3267.92,2.4849066497880004,8.092214934109066,-1.12893902732096,1.9908791263762713,1.381668275781179
14191,16,7,2258.26,2.0794415416798357,7.722792605019918,-0.9781916234596376,1.3437467993016512,1.0793724513077636
14193,177,1,422.53999999999996,0.6931471805599453,6.048647960635436,1.044336045013106,-0.8688132409635588,-0.2905689293601924
14194,14,12,5666.45,2.5649493574615367,8.642494560110743,-1.003316190769858,2.118629264788455,1.8319584183484872
14195,109,2,1012.0,1.0986122886681098,6.920671504248683,0.1901007564656119,-0.22168091388893896,0.42300211201879884
14196,14,1,335.52,0.6931471805599453,5.818657582682612,-1.003316190769858,-0.8688132409635588,-0.47876851950305993
14198,53,2,356.95,1.0986122886681098,5.880393311842194,-0.5133871282205599,-0.22168091388893896,-0.42825058467281446
14199,126,1,185.39999999999998,0.6931471805599453,5.2278949022514904,0.40365957860248547,-0.8688132409635588,-0.9621856751183477
14201,57,5,521.24,1.791759469228055,6.2581272523356875,-0.46313799360011904,0.884599106243666,-0.1191534241015668
14205,172,1,222.9,0.6931471805599453,5.411199523604709,0.9815246267375551,-0.8688132409635588,-0.8121887277806398
14206,147,1,328.15999999999997,0.6931471805599453,5.796543954737512,0.6674675353597999,-0.8688132409635588,-0.49686395355071145
14208,2,1,151.74,0.6931471805599453,5.0287371294602385,-1.1540635946311806,-0.8688132409635588,-1.1251551503925188
14209,29,5,1876.33,1.791759469228055,7.5376058336000105,-0.8148819359432049,0.884599106243666,0.9278353531416116
14210,13,6,1905.8400000000001,1.9459101490553132,7.553202700664662,-1.0158784744249683,1.1306273985970903,0.9405981652870933
14211,4,6,1129.93,1.9459101490553132,7.0307955820698655,-1.12893902732096,1.1306273985970903,0.5131159093666992
14214,64,3,899.16,1.3862943611198906,6.802572525301492,-0.37520200801434755,0.23746677916904627,0.32636250634489666
14215,94,4,1098.27,1.6094379124341003,7.0024016021187405,0.0016665016389587487,0.5936093984622887,0.48988130521981327
14217,7,10,1211.5,2.3978952727983707,7.100439622811638,-1.0912521763556295,1.8520068196172763,0.5701051627440008
14220,155,2,632.4,1.0986122886681098,6.45110213410454,0.7679658046006815,-0.22168091388893896,0.03875663274531538
14221,21,7,2617.0099999999998,2.0794415416798357,7.8701697661722525,-0.9153802051840866,1.3437467993016512,1.1999701979273119
14222,85,1,683.17,0.6931471805599453,6.528206424753791,-0.11139405125703314,-0.8688132409635588,0.1018505587939183
14223,0,3,991.13,1.3862943611198906,6.89985414708588,-1.1791881619414009,0.23746677916904627,0.4059674076943382
14224,18,4,1009.73,1.6094379124341003,6.918428121038441,-0.9530670561494172,0.5936093984622887,0.4211663665217086
14226,118,2,1692.0,1.0986122886681098,7.4342573821331355,0.3031613093616038,-0.22168091388893896,0.8432660055841429
14227,104,7,2399.52,2.0794415416798357,7.783440659533872,0.12728933819006086,1.3437467993016512,1.129000349240214
14229,199,2,762.13,1.0986122886681098,6.637428396850057,1.3207062854255307,-0.22168091388893896,0.1912261690524018
14231,91,3,925.71,1.3862943611198906,6.831640679513165,-0.03602034932637188,0.23746677916904627,0.3501487827862908
14232,23,4,1573.33,1.6094379124341003,7.361585063927438,-0.8902556378738662,0.5936093984622887,0.7837987329843747
14233,119,3,959.1,1.3862943611198906,6.867037445703578,0.315723593016714,0.23746677916904627,0.3791137201402573
14235,65,4,2802.86,1.6094379124341003,7.9387523182346795,-0.3626397243592373,0.5936093984622887,1.256090842208127
14236,280,1,189.3,0.6931471805599453,5.248601774302104,2.3382512614894577,-0.8688132409635588,-0.9452413800232474
14237,281,1,161.0,0.6931471805599453,5.087596335232384,2.350813545144568,-0.8688132409635588,-1.076991055437535
14238,234,1,146.85,0.6931471805599453,4.996198246298486,1.7603862133543884,-0.8688132409635588,-1.1517815011523083
14239,2,9,1880.89,2.302585092994046,7.540031869978061,-1.1540635946311806,1.6998894185948943,0.9298205625059549
14240,133,1,226.85,0.6931471805599453,5.428687517709892,0.49159556418825695,-0.8688132409635588,-0.797878419008977
14241,91,1,213.70000000000002,0.6931471805599453,5.369241704884735,-0.03602034932637188,-0.8688132409635588,-0.8465225305974147
14242,142,2,280.55,1.0986122886681098,5.640310051700627,0.6046561170842488,-0.22168091388893896,-0.6247091128990451
14243,3,8,2305.95,2.1972245773362196,7.74368158477027,-1.1415013109760703,1.531731433318286,1.0964657639172388
14245,127,2,1693.45,1.0986122886681098,7.435113483382488,0.41622186225759567,-0.22168091388893896,0.8439665475184756
14246,18,3,1474.06,1.3862943611198906,7.296453945912696,-0.9530670561494172,0.23746677916904627,0.7305023741321992
14247,186,1,136.76999999999998,0.6931471805599453,4.925585628056507,1.157396597909098,-0.8688132409635588,-1.2095633350287724
14248,226,1,302.58,0.6931471805599453,5.715645167198713,1.6598879441135066,-0.8688132409635588,-0.5630628910600881
14256,168,2,969.0600000000001,1.0986122886681098,6.8773579252545485,0.9312754921171142,-0.22168091388893896,0.38755889962497875
14257,31,4,2725.84,1.6094379124341003,7.910898708590368,-0.7897573686329845,0.5936093984622887,1.2332984194741023
14258,59,7,9386.32,2.0794415416798357,9.14711512145447,-0.4380134262898986,1.3437467993016512,2.2448860532690826
14259,49,1,120.0,0.6931471805599453,4.795790545596741,-0.5636362628410007,-0.8688132409635588,-1.3157737840872032
14262,15,3,855.0,1.3862943611198906,6.752270376141742,-0.9907539071147479,0.23746677916904627,0.28520059366213146
14264,62,2,333.97,1.0986122886681098,5.814040975576219,-0.40032657532456795,-0.22168091388893896,-0.4825462582632965
14265,17,2,530.18,1.0986122886681098,6.275100946851013,-0.9656293398045274,-0.22168091388893896,-0.10526396324921006
14267,70,3,1516.24,1.3862943611198906,7.3246481738226015,-0.29982830608368627,0.23746677916904627,0.753573522517925
14270,239,1,492.65000000000003,0.6931471805599453,6.201826764057459,1.8231976316299394,-0.8688132409635588,-0.16522373762128892
14271,133,1,112.32,0.6931471805599453,4.730215674962316,0.49159556418825695,-0.8688132409635588,-1.3694332627441839
14272,162,1,132.09,0.6931471805599453,4.891025591098464,0.855901790186453,-0.8688132409635588,-1.2378435824405147
14273,44,3,450.05,1.3862943611198906,6.111578198102648,-0.6264476811165517,0.23746677916904627,-0.23907353636009063
14276,6,3,1119.74,1.3862943611198906,7.021744460399267,-1.1038144600107398,0.23746677916904627,0.5057094369572783
14277,120,1,1629.03,0.6931471805599453,7.396353698539415,0.3282858766718242,-0.8688132409635588,0.8122496744630804
14280,104,1,134.04,0.6931471805599453,4.905571030847647,0.12728933819006086,-0.8688132409635588,-1.22594114624466
14282,17,9,2467.54,2.302585092994046,7.811382161740206,-0.9656293398045274,1.6998894185948943,1.151864693870696
14285,84,1,5.9,0.6931471805599453,1.9315214116032138,-0.12395633491214335,-0.8688132409635588,-3.659586085604533
14286,150,1,2050.08,0.6931471805599453,7.626121762674929,0.7051543863251305,-0.8688132409635588,1.0002673466941066
14287,106,2,83.28,1.0986122886681098,4.434144588935989,0.15241390550028128,-0.22168091388893896,-1.6117062549418748
14288,121,1,426.6,0.6931471805599453,6.05818817915089,0.34084816032693444,-0.8688132409635588,-0.28276223226936825
14289,42,5,832.78,1.791759469228055,6.725969578591492,-0.6515722484267722,0.884599106243666,0.2636788266932417
14290,269,1,777.5600000000001,0.6931471805599453,6.6574460595951575,2.2000661412832456,-0.8688132409635588,0.2076064887761203
14291,28,7,2355.54,2.0794415416798357,7.7649497205460545,-0.827444219598315,1.3437467993016512,1.1138693373698922
14292,53,4,2590.21,1.6094379124341003,7.85988022706548,-0.5133871282205599,0.5936093984622887,1.1915503368014222
14293,55,3,739.41,1.3862943611198906,6.6072040868209925,-0.4882625609103394,0.23746677916904627,0.16649381802775315
14297,182,1,232.6,0.6931471805599453,5.453610250954072,1.107147463288657,-0.8688132409635588,-0.7774843128574717
14298,7,37,41182.51,3.6375861597263857,10.625793212500676,-1.0912521763556295,3.8305840941306584,3.4548784588870984
14299,15,5,2437.14,1.791759469228055,7.798990732510645,-0.9907539071147479,0.884599106243666,1.1417248700961287
14301,25,1,640.14,0.6931471805599453,6.463247841809304,-0.8651310705636457,-0.8688132409635588,0.04869538423734783
14304,130,1,383.45,0.6931471805599453,5.9518137414781895,0.4539087132229263,-0.8688132409635588,-0.3698077241281048
14305,21,2,1048.45,1.0986122886681098,6.956021496391625,-0.9153802051840866,-0.22168091388893896,0.45192877448213
14307,42,4,2307.89,1.6094379124341003,7.744522168548837,-0.6515722484267722,0.5936093984622887,1.0971536080088709
14309,1,7,1633.7,2.0794415416798357,7.399214580257162,-1.1666258782862908,1.3437467993016512,0.8145907148645081
14311,150,1,310.26,0.6931471805599453,5.740628575776864,0.7051543863251305,-0.8688132409635588,-0.5426191346880532
14312,94,4,854.59,1.6094379124341003,6.751791289435414,0.0016665016389587487,0.5936093984622887,0.28480856021022644
14314,14,1,120.0,0.6931471805599453,4.795790545596741,-1.003316190769858,-0.8688132409635588,-1.3157737840872032
14315,37,5,1550.15,1.791759469228055,7.3467518702990935,-0.7143836667023232,0.884599106243666,0.7716608297111478
14320,114,2,477.79,1.0986122886681098,6.17126208791851,0.25291217474116295,-0.22168091388893896,-0.1902346079603059
14321,24,3,900.65,1.3862943611198906,6.804226418153281,-0.8776933542187559,0.23746677916904627,0.3277158758189482
14323,22,2,605.0600000000001,1.0986122886681098,6.406978991069148,-0.9028179215289763,-0.22168091388893896,0.002650959503719483
14326,150,1,183.85,0.6931471805599453,5.219544685382641,0.7051543863251305,-0.8688132409635588,-0.9690186018099323
14327,71,1,311.65,0.6931471805599453,5.745084354013307,-0.2872660224285761,-0.8688132409635588,-0.5389730011178994
14329,16,4,3485.03,1.6094379124341003,8.156518831894916,-0.9781916234596376,0.5936093984622887,1.4342877258451647
14331,32,2,462.65999999999997,1.0986122886681098,6.139151525006747,-0.7771950849778743,-0.22168091388893896,-0.21651046712033617
14332,55,1,119.04,0.6931471805599453,4.787825020572167,-0.4882625609103394,-0.8688132409635588,-1.3222919200120251
14334,1,7,2328.71,2.0794415416798357,7.753499075294206,-1.1666258782862908,1.3437467993016512,1.1044993508406675
14335,4,1,347.5,0.6931471805599453,5.853638230200579,-1.12893902732096,-0.8688132409635588,-0.4501440892794452
14336,106,3,1114.39,1.3862943611198906,7.016959398521683,0.15241390550028128,0.23746677916904627,0.5017938527829079
14338,69,2,588.22,1.0986122886681098,6.3787996283436765,-0.31239058973879646,-0.22168091388893896,-0.020408024800870842
14339,150,1,309.52,0.6931471805599453,5.73824831153748,0.7051543863251305,-0.8688132409635588,-0.5445668890170436
14340,126,1,134.7,0.6931471805599453,4.9104465668408235,0.40365957860248547,-0.8688132409635588,-1.2219515277057889
14341,38,6,1139.52,1.9459101490553132,7.039239577739033,-0.701821383047213,1.1306273985970903,0.5200255746242232
14342,45,2,419.74,1.0986122886681098,6.0420150657058835,-0.6138853974614416,-0.22168091388893896,-0.29599658297906917
14344,35,8,889.9300000000001,2.1972245773362196,6.7922658609726465,-0.7395082340125436,1.531731433318286,0.31792863176416675
14346,28,2,1021.58,1.0986122886681098,6.9300841244652,-0.827444219598315,-0.22168091388893896,0.4307043962738482
14348,168,1,409.57,0.6931471805599453,6.017546438106483,0.9312754921171142,-0.8688132409635588,-0.31601909751448265
14350,182,1,282.93,0.6931471805599453,5.6487277289070565,1.107147463288657,-0.8688132409635588,-0.6178209838637951
14351,72,1,51.0,0.6931471805599453,3.9512437185814275,-0.2747037387734659,-0.8688132409635588,-2.0068608117947027
14352,65,4,1078.96,1.6094379124341003,6.984679282395341,-0.3626397243592373,0.5936093984622887,0.4753792493598553
14353,123,1,90.6,0.6931471805599453,4.517431271680085,0.3659727276371548,-0.8688132409635588,-1.543553318735069
14355,273,1,174.4,0.6931471805599453,5.1670690799380825,2.2503152759036866,-0.8688132409635588,-1.011959039253757
14360,2,1,1124.49,0.6931471805599453,7.025973775367289,-1.1540635946311806,-0.8688132409635588,0.5091702571474608
14364,16,8,3717.35,2.1972245773362196,8.221035300483413,-0.9781916234596376,1.531731433318286,1.4870811211771682
14367,45,10,5419.7,2.3978952727983707,8.597980237385896,-0.6138853974614416,1.8520068196172763,1.79553264537975
14368,227,1,155.0,0.6931471805599453,5.049856007249537,1.6724502277686168,-0.8688132409635588,-1.107873713753293
14371,203,1,100.5,0.6931471805599453,4.620058798481842,1.3709554200459717,-0.8688132409635588,-1.4595738990159162
14373,266,1,76.55,0.6931471805599453,4.350922889622548,2.162379290317915,-0.8688132409635588,-1.6798060156414083
14375,93,1,235.56,0.6931471805599453,5.466201875544222,-0.010895782016151462,-0.8688132409635588,-0.7671806705564657
14377,99,2,617.05,1.0986122886681098,6.426569360333832,0.0644779199145098,-0.22168091388893896,0.01868162782636198
14379,203,1,110.98,0.6931471805599453,4.718320283920748,1.3709554200459717,-0.8688132409635588,-1.3791671817826205
14383,71,1,242.09,0.6931471805599453,5.493431745140744,-0.2872660224285761,-0.8688132409635588,-0.7448986501375056
14386,204,1,142.4,0.6931471805599453,4.96563792816552,1.3835177037010817,-0.8688132409635588,-1.176788805364138
14387,17,1,440.76,0.6931471805599453,6.090766748181844,-0.9656293398045274,-0.8688132409635588,-0.25610340682787824
14388,29,5,1835.1100000000001,1.791759469228055,7.515404482239763,-0.8148819359432049,0.884599106243666,0.9096681356092614
14389,98,1,311.14,0.6931471805599453,5.7434518051144074,0.051915636259399586,-0.8688132409635588,-0.5403089049778604
14390,52,4,1590.71,1.6094379124341003,7.372564189007014,-0.52594941187567,0.5936093984622887,0.792782877705974
14393,126,1,67.95,0.6931471805599453,4.233381604239311,0.40365957860248547,-0.8688132409635588,-1.7759892643968351
14395,85,6,1952.3200000000002,1.9459101490553132,7.577285767941086,-0.11139405125703314,1.1306273985970903,0.9603051783854226
14396,279,1,110.35000000000001,0.6931471805599453,4.712678393703377,2.3256889778343477,-0.8688132409635588,-1.3837839028645695
14397,1,10,1036.12,2.3978952727983707,6.944202919953183,-1.1666258782862908,1.8520068196172763,0.442257712320376
14400,57,1,574.7,0.6931471805599453,6.355586691681764,-0.46313799360011904,-0.8688132409635588,-0.039403015829062416
14401,3,10,3079.38,2.3978952727983707,8.032808244980727,-1.1415013109760703,1.8520068196172763,1.3330561788525346
14403,38,4,1475.81,1.6094379124341003,7.297639635123279,-0.701821383047213,0.5936093984622887,0.7314726156938448
14404,16,5,1322.52,1.791759469228055,7.1880501329999005,-0.9781916234596376,0.884599106243666,0.6417962580689563
14406,27,1,156.75,0.6931471805599453,5.061011501421323,-0.8400065032534253,-0.8688132409635588,-1.098745247381531
14407,15,5,2142.73,1.791759469228055,7.670302581424666,-0.9907539071147479,0.884599106243666,1.036420215587528
14408,2,6,2290.81,1.9459101490553132,7.737097177365323,-1.1540635946311806,1.1306273985970903,1.091077787315892
14409,30,5,1943.73,1.791759469228055,7.572878428935788,-0.8023196522880947,0.884599106243666,0.9566986823145838
14410,0,9,1100.27,2.302585092994046,7.004219338265954,-1.1791881619414009,1.6998894185948943,0.49136874656817964
14411,218,1,1063.0,0.6931471805599453,6.96979066990159,1.5593896748726248,-0.8688132409635588,0.46319599719921645
14413,270,1,121.05,0.6931471805599453,4.804430796838969,2.2126284249383557,-0.8688132409635588,-1.3087035242050606
14414,7,6,1311.1399999999999,1.9459101490553132,7.179414671128287,-1.0912521763556295,1.1306273985970903,0.6347299172967983
14415,6,9,3766.13,2.302585092994046,8.234068717316912,-1.1038144600107398,1.6998894185948943,1.4977462791201188
14418,16,1,150.44,0.6931471805599453,5.020189506901067,-0.9781916234596376,-0.8688132409635588,-1.1321496128419954
14419,160,2,307.14,1.0986122886681098,5.730554225153629,0.8307772228762326,-0.22168091388893896,-0.5508629085151359
14420,7,1,387.52,0.6931471805599453,5.962344648534129,-1.0912521763556295,-0.8688132409635588,-0.36119035322154
14421,119,1,455.18,0.6931471805599453,6.1228874684684005,0.315723593016714,-0.8688132409635588,-0.22981923595589668
14422,78,2,1032.15,1.0986122886681098,6.940367666709614,-0.1993300368428046,-0.22168091388893896,0.4391193502073235
14423,126,1,265.2,0.6931471805599453,5.5842479059610115,0.40365957860248547,-0.8688132409635588,-0.6705843923113413
14426,48,6,2885.58,1.9459101490553132,7.967827689342981,-0.5761985464961109,1.1306273985970903,1.2798830241878292
14428,147,2,330.62,1.0986122886681098,5.803989735073227,0.6674675353597999,-0.22168091388893896,-0.4907711212333403
14431,210,1,470.36,0.6931471805599453,6.1556221332742656,1.458891405631743,-0.8688132409635588,-0.20303267838438102
14436,6,1,89.06,0.6931471805599453,4.500476114873425,-1.1038144600107398,-0.8688132409635588,-1.5574276103042404
14437,273,1,63.0,0.6931471805599453,4.1588830833596715,2.2503152759036866,-0.8688132409635588,-1.8369509064472425
14438,214,1,131.9,0.6931471805599453,4.8895969657192,1.5091405402521838,-0.8688132409635588,-1.2390126170463907
14439,227,1,2661.24,0.6931471805599453,7.8869231526671975,1.6724502277686168,-0.8688132409635588,1.2136793821980574
14440,224,2,1185.71,1.0986122886681098,7.078940051365175,1.634763376803286,-0.22168091388893896,0.5525122070278196
14441,2,2,697.4000000000001,1.0986122886681098,6.548792004525392,-1.1540635946311806,-0.22168091388893896,0.11869560122722961
14442,112,2,1589.82,1.0986122886681098,7.372004885545176,0.22778760743094253,-0.22168091388893896,0.7923252034188133
14443,46,3,991.52,1.3862943611198906,6.900247163491815,-0.6013231138063313,0.23746677916904627,0.40628901039430676
14446,154,1,303.04,0.6931471805599453,5.71715927169784,0.7554035209455713,-0.8688132409635588,-0.5618239094613553
14447,104,2,601.03,1.0986122886681098,6.400307277954197,0.12728933819006086,-0.22168091388893896,-0.0028084587769971157
14448,272,1,102.35000000000001,0.6931471805599453,4.638121286127777,2.237752992248576,-0.8688132409635588,-1.444793486016973
14449,154,2,399.91,1.0986122886681098,5.993736963213647,0.7554035209455713,-0.22168091388893896,-0.33550223179268185
